tubelet_path,video_name,center_frame,gt_label,prediction,drone_confidence,max_iou
data\tubelets\test\test_009084.npy,2019_09_02_C0002_3700_mavic,585,0,0,9.604176739230752e-06,0.0
data\tubelets\test\test_009085.npy,2019_09_02_C0002_3700_mavic,585,0,0,0.007023538462817669,0.0
data\tubelets\test\test_009086.npy,2019_09_02_C0002_3700_mavic,585,0,0,1.688823613221757e-05,0.0
data\tubelets\test\test_009087.npy,2019_09_02_C0002_3700_mavic,585,0,0,0.0002701358462218195,0.0
data\tubelets\test\test_009088.npy,2019_09_02_C0002_3700_mavic,585,0,0,0.0014140986604616046,0.0
data\tubelets\test\test_009089.npy,2019_09_02_C0002_3700_mavic,585,0,0,8.357867045560852e-06,0.0
data\tubelets\test\test_009090.npy,2019_09_02_C0002_3700_mavic,585,0,0,0.00027739020879380405,0.0
data\tubelets\test\test_009091.npy,2019_09_02_C0002_3700_mavic,585,0,0,1.7620293874642812e-05,0.0
data\tubelets\test\test_009092.npy,2019_09_02_C0002_3700_mavic,585,0,0,0.00040440785232931376,0.0
data\tubelets\test\test_009093.npy,2019_09_02_C0002_3700_mavic,585,0,0,0.002115265466272831,0.0
data\tubelets\test\test_009094.npy,2019_09_02_C0002_3700_mavic,585,0,0,0.0002020305983023718,0.0
data\tubelets\test\test_009095.npy,2019_09_02_C0002_3700_mavic,585,0,0,2.4881470380933024e-05,0.0
data\tubelets\test\test_009096.npy,2019_09_02_C0002_3700_mavic,585,0,0,0.006810040213167667,0.0
data\tubelets\test\test_009097.npy,2019_09_02_C0002_3700_mavic,585,0,0,0.4265461266040802,0.0
data\tubelets\test\test_009098.npy,2019_09_02_C0002_3700_mavic,585,0,0,1.151113224295841e-06,0.0
data\tubelets\test\test_009099.npy,2019_09_02_C0002_3700_mavic,585,0,0,0.011094089597463608,0.0
data\tubelets\test\test_009100.npy,2019_09_02_C0002_3700_mavic,586,1,1,0.9999983310699463,0.625
data\tubelets\test\test_009101.npy,2019_09_02_C0002_3700_mavic,586,0,0,0.0012920905137434602,0.0
data\tubelets\test\test_009102.npy,2019_09_02_C0002_3700_mavic,586,0,1,0.6918452978134155,0.0
data\tubelets\test\test_009103.npy,2019_09_02_C0002_3700_mavic,586,0,0,0.05978091061115265,0.0
data\tubelets\test\test_009104.npy,2019_09_02_C0002_3700_mavic,586,0,0,0.00028087670216336846,0.0
data\tubelets\test\test_009105.npy,2019_09_02_C0002_3700_mavic,586,0,0,0.0008783030789345503,0.0
data\tubelets\test\test_009106.npy,2019_09_02_C0002_3700_mavic,586,0,0,0.0019258708925917745,0.0
data\tubelets\test\test_009107.npy,2019_09_02_C0002_3700_mavic,586,0,0,0.00016835678252391517,0.0
data\tubelets\test\test_009108.npy,2019_09_02_C0002_3700_mavic,586,0,0,6.544068583025364e-06,0.0
data\tubelets\test\test_009109.npy,2019_09_02_C0002_3700_mavic,586,0,0,0.003562535857781768,0.0
data\tubelets\test\test_009110.npy,2019_09_02_C0002_3700_mavic,586,0,0,1.3146275705366861e-05,0.0
data\tubelets\test\test_009111.npy,2019_09_02_C0002_3700_mavic,586,0,0,0.01880653202533722,0.0
data\tubelets\test\test_009112.npy,2019_09_02_C0002_3700_mavic,586,0,0,1.2842627256759442e-05,0.0
data\tubelets\test\test_009113.npy,2019_09_02_C0002_3700_mavic,586,0,0,0.008161638863384724,0.0
data\tubelets\test\test_009114.npy,2019_09_02_C0002_3700_mavic,586,0,0,5.9859892644453794e-05,0.0
data\tubelets\test\test_009115.npy,2019_09_02_C0002_3700_mavic,586,0,0,5.351112486096099e-05,0.0
data\tubelets\test\test_009116.npy,2019_09_02_C0002_3700_mavic,586,0,0,0.006218527909368277,0.0
data\tubelets\test\test_009117.npy,2019_09_02_C0002_3700_mavic,586,0,0,4.7309251385740936e-05,0.0
data\tubelets\test\test_009118.npy,2019_09_02_C0002_3700_mavic,586,0,0,0.001019864110276103,0.0
data\tubelets\test\test_009119.npy,2019_09_02_C0002_3700_mavic,586,0,0,2.9900700610596687e-05,0.0
data\tubelets\test\test_009120.npy,2019_09_02_C0002_3700_mavic,586,0,0,0.0022604106925427914,0.0
data\tubelets\test\test_009121.npy,2019_09_02_C0002_3700_mavic,586,0,0,8.028078809729777e-06,0.0
data\tubelets\test\test_009122.npy,2019_09_02_C0002_3700_mavic,586,0,0,0.00017121885321103036,0.0
data\tubelets\test\test_009123.npy,2019_09_02_C0002_3700_mavic,586,0,0,0.00010705168824642897,0.0
data\tubelets\test\test_009124.npy,2019_09_02_C0002_3700_mavic,586,0,0,0.002801385009661317,0.0
data\tubelets\test\test_009125.npy,2019_09_02_C0002_3700_mavic,586,0,0,6.992058843025006e-06,0.0
data\tubelets\test\test_009126.npy,2019_09_02_C0002_3700_mavic,586,0,0,0.00017624297470320016,0.0
data\tubelets\test\test_009127.npy,2019_09_02_C0002_3700_mavic,586,0,0,2.775937900878489e-05,0.0
data\tubelets\test\test_009128.npy,2019_09_02_C0002_3700_mavic,586,0,0,2.2633272237726487e-05,0.0
data\tubelets\test\test_009129.npy,2019_09_02_C0002_3700_mavic,586,0,0,5.238423000264447e-06,0.0
data\tubelets\test\test_009130.npy,2019_09_02_C0002_3700_mavic,586,0,0,0.0009170447010546923,0.0
data\tubelets\test\test_009131.npy,2019_09_02_C0002_3700_mavic,586,0,0,1.1745156598408357e-06,0.0
data\tubelets\test\test_009132.npy,2019_09_02_C0002_3700_mavic,586,0,0,0.003647868288680911,0.0
data\tubelets\test\test_009133.npy,2019_09_02_C0002_3700_mavic,586,0,0,1.5669069171053707e-06,0.0
data\tubelets\test\test_009134.npy,2019_09_02_C0002_3700_mavic,586,0,0,2.7251808205619454e-06,0.0
data\tubelets\test\test_009135.npy,2019_09_02_C0002_3700_mavic,586,0,1,0.673260509967804,0.0
data\tubelets\test\test_009136.npy,2019_09_02_C0002_3700_mavic,586,0,0,0.05923612788319588,0.0
data\tubelets\test\test_009137.npy,2019_09_02_C0002_3700_mavic,587,1,1,0.9999980926513672,0.5348837209302325
data\tubelets\test\test_009138.npy,2019_09_02_C0002_3700_mavic,587,0,0,0.00011386932601453736,0.0
data\tubelets\test\test_009139.npy,2019_09_02_C0002_3700_mavic,587,0,1,0.8157354593276978,0.0
data\tubelets\test\test_009140.npy,2019_09_02_C0002_3700_mavic,587,0,0,0.0008501434931531549,0.0
data\tubelets\test\test_009141.npy,2019_09_02_C0002_3700_mavic,587,0,0,0.0011896968353539705,0.0
data\tubelets\test\test_009142.npy,2019_09_02_C0002_3700_mavic,587,0,0,0.006483518984168768,0.0
data\tubelets\test\test_009143.npy,2019_09_02_C0002_3700_mavic,587,0,0,0.0015071205561980605,0.0
data\tubelets\test\test_009144.npy,2019_09_02_C0002_3700_mavic,587,0,0,3.3509564673295245e-05,0.0
data\tubelets\test\test_009145.npy,2019_09_02_C0002_3700_mavic,587,0,0,1.0297877452103421e-05,0.0
data\tubelets\test\test_009146.npy,2019_09_02_C0002_3700_mavic,587,0,0,0.007531125098466873,0.0
data\tubelets\test\test_009147.npy,2019_09_02_C0002_3700_mavic,587,0,0,0.06829717010259628,0.0
data\tubelets\test\test_009148.npy,2019_09_02_C0002_3700_mavic,587,0,0,5.8841043937718496e-05,0.0
data\tubelets\test\test_009149.npy,2019_09_02_C0002_3700_mavic,587,0,0,0.0003731522592715919,0.0
data\tubelets\test\test_009150.npy,2019_09_02_C0002_3700_mavic,587,0,0,3.124508657492697e-05,0.0
data\tubelets\test\test_009151.npy,2019_09_02_C0002_3700_mavic,587,0,0,0.0012510694796219468,0.0
data\tubelets\test\test_009152.npy,2019_09_02_C0002_3700_mavic,587,0,0,3.0200430046534166e-05,0.0
data\tubelets\test\test_009153.npy,2019_09_02_C0002_3700_mavic,587,0,0,6.201730684551876e-06,0.0
data\tubelets\test\test_009154.npy,2019_09_02_C0002_3700_mavic,587,0,0,1.6292897271341644e-05,0.0
data\tubelets\test\test_009155.npy,2019_09_02_C0002_3700_mavic,587,0,0,0.000662253238260746,0.0
data\tubelets\test\test_009156.npy,2019_09_02_C0002_3700_mavic,587,0,0,9.624211088521406e-06,0.0
data\tubelets\test\test_009157.npy,2019_09_02_C0002_3700_mavic,587,0,0,0.0006772820488549769,0.0
data\tubelets\test\test_009158.npy,2019_09_02_C0002_3700_mavic,587,0,0,3.366555756656453e-05,0.0
data\tubelets\test\test_009159.npy,2019_09_02_C0002_3700_mavic,587,0,0,0.002709150779992342,0.0
data\tubelets\test\test_009160.npy,2019_09_02_C0002_3700_mavic,587,0,0,1.6101163055282086e-05,0.0
data\tubelets\test\test_009161.npy,2019_09_02_C0002_3700_mavic,587,0,0,0.00022373271349351853,0.0
data\tubelets\test\test_009162.npy,2019_09_02_C0002_3700_mavic,587,0,0,1.646308010094799e-05,0.0
data\tubelets\test\test_009163.npy,2019_09_02_C0002_3700_mavic,587,0,0,1.3051485439063981e-06,0.0
data\tubelets\test\test_009164.npy,2019_09_02_C0002_3700_mavic,587,0,0,0.0014304507058113813,0.0
data\tubelets\test\test_009165.npy,2019_09_02_C0002_3700_mavic,587,0,0,0.001823460916057229,0.0
data\tubelets\test\test_009166.npy,2019_09_02_C0002_3700_mavic,587,0,0,0.0003137863241136074,0.0
data\tubelets\test\test_009167.npy,2019_09_02_C0002_3700_mavic,587,0,0,2.3370361304841936e-05,0.0
data\tubelets\test\test_009168.npy,2019_09_02_C0002_3700_mavic,587,0,0,0.0005810495931655169,0.0
data\tubelets\test\test_009169.npy,2019_09_02_C0002_3700_mavic,587,0,0,2.6122619601665065e-05,0.0
data\tubelets\test\test_009170.npy,2019_09_02_C0002_3700_mavic,587,0,1,0.616039514541626,0.0
data\tubelets\test\test_009171.npy,2019_09_02_C0002_3700_mavic,587,0,0,5.604556645266712e-05,0.0
data\tubelets\test\test_009172.npy,2019_09_02_C0002_3700_mavic,587,0,0,0.031023211777210236,0.0
data\tubelets\test\test_009173.npy,2019_09_02_C0002_3700_mavic,588,1,1,0.9999998807907104,0.553475935828877
data\tubelets\test\test_009174.npy,2019_09_02_C0002_3700_mavic,588,0,0,0.00032424164237454534,0.0
data\tubelets\test\test_009175.npy,2019_09_02_C0002_3700_mavic,588,0,0,0.07157950848340988,0.0
data\tubelets\test\test_009176.npy,2019_09_02_C0002_3700_mavic,588,0,0,3.3847804843389895e-06,0.0
data\tubelets\test\test_009177.npy,2019_09_02_C0002_3700_mavic,588,0,0,0.00016362032329197973,0.0
data\tubelets\test\test_009178.npy,2019_09_02_C0002_3700_mavic,588,0,0,0.0004482837684918195,0.0
data\tubelets\test\test_009179.npy,2019_09_02_C0002_3700_mavic,588,0,0,0.00018745893612504005,0.0
data\tubelets\test\test_009180.npy,2019_09_02_C0002_3700_mavic,588,0,0,0.0006843767478130758,0.0
data\tubelets\test\test_009181.npy,2019_09_02_C0002_3700_mavic,588,0,0,0.00015587352390866727,0.0
data\tubelets\test\test_009182.npy,2019_09_02_C0002_3700_mavic,588,0,0,0.0009151244885288179,0.0
data\tubelets\test\test_009183.npy,2019_09_02_C0002_3700_mavic,588,0,0,0.005525982938706875,0.0
data\tubelets\test\test_009184.npy,2019_09_02_C0002_3700_mavic,588,0,0,0.0033925517927855253,0.0
data\tubelets\test\test_009185.npy,2019_09_02_C0002_3700_mavic,588,0,0,5.767089533037506e-05,0.0
data\tubelets\test\test_009186.npy,2019_09_02_C0002_3700_mavic,588,0,0,1.0573112376732752e-05,0.0
data\tubelets\test\test_009187.npy,2019_09_02_C0002_3700_mavic,588,0,0,0.001143347704783082,0.0
data\tubelets\test\test_009188.npy,2019_09_02_C0002_3700_mavic,588,0,0,3.2662715966580436e-05,0.0
data\tubelets\test\test_009189.npy,2019_09_02_C0002_3700_mavic,588,0,0,1.0399826351203956e-05,0.0
data\tubelets\test\test_009190.npy,2019_09_02_C0002_3700_mavic,588,0,0,0.005192451179027557,0.0
data\tubelets\test\test_009191.npy,2019_09_02_C0002_3700_mavic,588,0,0,0.00026963595882989466,0.0
data\tubelets\test\test_009192.npy,2019_09_02_C0002_3700_mavic,588,0,0,5.746333044953644e-05,0.0
data\tubelets\test\test_009193.npy,2019_09_02_C0002_3700_mavic,588,0,0,6.25467364443466e-05,0.0
data\tubelets\test\test_009194.npy,2019_09_02_C0002_3700_mavic,588,0,0,8.323420388478553e-07,0.0
data\tubelets\test\test_009195.npy,2019_09_02_C0002_3700_mavic,588,0,0,0.0008102027932181954,0.0
data\tubelets\test\test_009196.npy,2019_09_02_C0002_3700_mavic,588,0,0,0.0010357644641771913,0.0
data\tubelets\test\test_009197.npy,2019_09_02_C0002_3700_mavic,588,0,0,0.0006731693865731359,0.0
data\tubelets\test\test_009198.npy,2019_09_02_C0002_3700_mavic,588,0,0,0.00019113328016828746,0.0
data\tubelets\test\test_009199.npy,2019_09_02_C0002_3700_mavic,588,0,0,0.0009214099845848978,0.0
data\tubelets\test\test_009200.npy,2019_09_02_C0002_3700_mavic,588,0,0,3.6686251405626535e-05,0.0
data\tubelets\test\test_009201.npy,2019_09_02_C0002_3700_mavic,588,0,1,0.7713484764099121,0.0
data\tubelets\test\test_009202.npy,2019_09_02_C0002_3700_mavic,588,0,0,0.0036491304636001587,0.0
data\tubelets\test\test_009203.npy,2019_09_02_C0002_3700_mavic,589,1,1,0.999996542930603,0.5417236662106704
data\tubelets\test\test_009204.npy,2019_09_02_C0002_3700_mavic,589,0,0,0.0008979376871138811,0.0
data\tubelets\test\test_009205.npy,2019_09_02_C0002_3700_mavic,589,0,1,0.9596254229545593,0.0
data\tubelets\test\test_009206.npy,2019_09_02_C0002_3700_mavic,589,0,0,1.1498972526169382e-05,0.0
data\tubelets\test\test_009207.npy,2019_09_02_C0002_3700_mavic,589,0,0,0.00011445260315667838,0.0
data\tubelets\test\test_009208.npy,2019_09_02_C0002_3700_mavic,589,0,0,0.01453753188252449,0.0
data\tubelets\test\test_009209.npy,2019_09_02_C0002_3700_mavic,589,0,0,0.01596515066921711,0.0
data\tubelets\test\test_009210.npy,2019_09_02_C0002_3700_mavic,589,0,0,0.004190678708255291,0.0
data\tubelets\test\test_009211.npy,2019_09_02_C0002_3700_mavic,589,0,0,5.082772531750379e-06,0.0
data\tubelets\test\test_009212.npy,2019_09_02_C0002_3700_mavic,589,0,0,0.00015362215344794095,0.0
data\tubelets\test\test_009213.npy,2019_09_02_C0002_3700_mavic,589,0,0,4.073841046192683e-05,0.0
data\tubelets\test\test_009214.npy,2019_09_02_C0002_3700_mavic,589,0,0,0.0007042119395919144,0.0
data\tubelets\test\test_009215.npy,2019_09_02_C0002_3700_mavic,589,0,0,0.0030948456842452288,0.0
data\tubelets\test\test_009216.npy,2019_09_02_C0002_3700_mavic,589,0,0,2.236876025563106e-05,0.0
data\tubelets\test\test_009217.npy,2019_09_02_C0002_3700_mavic,589,0,0,0.00197463296353817,0.0
data\tubelets\test\test_009218.npy,2019_09_02_C0002_3700_mavic,589,0,0,2.032680276897736e-05,0.0
data\tubelets\test\test_009219.npy,2019_09_02_C0002_3700_mavic,589,0,0,3.745069534488721e-06,0.0
data\tubelets\test\test_009220.npy,2019_09_02_C0002_3700_mavic,589,0,0,4.55979989055777e-06,0.0
data\tubelets\test\test_009221.npy,2019_09_02_C0002_3700_mavic,589,0,0,0.003261564066633582,0.0
data\tubelets\test\test_009222.npy,2019_09_02_C0002_3700_mavic,589,0,0,0.019064681604504585,0.0
data\tubelets\test\test_009223.npy,2019_09_02_C0002_3700_mavic,589,0,0,1.7638284361964907e-06,0.0
data\tubelets\test\test_009224.npy,2019_09_02_C0002_3700_mavic,589,0,0,0.001437842263840139,0.0
data\tubelets\test\test_009225.npy,2019_09_02_C0002_3700_mavic,589,0,0,8.24885064503178e-05,0.0
data\tubelets\test\test_009226.npy,2019_09_02_C0002_3700_mavic,589,0,0,2.029798270086758e-05,0.0
data\tubelets\test\test_009227.npy,2019_09_02_C0002_3700_mavic,589,0,0,0.47947025299072266,0.0
data\tubelets\test\test_009228.npy,2019_09_02_C0002_3700_mavic,589,0,0,6.493130513263168e-06,0.0
data\tubelets\test\test_009229.npy,2019_09_02_C0002_3700_mavic,589,0,0,0.0029100491665303707,0.0
data\tubelets\test\test_009230.npy,2019_09_02_C0002_3700_mavic,590,1,1,0.9999997615814209,0.5755813953488372
data\tubelets\test\test_009231.npy,2019_09_02_C0002_3700_mavic,590,0,0,0.0003540449251886457,0.0
data\tubelets\test\test_009232.npy,2019_09_02_C0002_3700_mavic,590,0,0,0.08304213732481003,0.0
data\tubelets\test\test_009233.npy,2019_09_02_C0002_3700_mavic,590,0,0,0.20342667400836945,0.0
data\tubelets\test\test_009234.npy,2019_09_02_C0002_3700_mavic,590,0,0,0.003071658778935671,0.0
data\tubelets\test\test_009235.npy,2019_09_02_C0002_3700_mavic,590,0,0,0.00017469034355599433,0.0
data\tubelets\test\test_009236.npy,2019_09_02_C0002_3700_mavic,590,0,0,0.0003078871523030102,0.0
data\tubelets\test\test_009237.npy,2019_09_02_C0002_3700_mavic,590,0,0,0.0052710180170834064,0.0
data\tubelets\test\test_009238.npy,2019_09_02_C0002_3700_mavic,590,0,0,5.9956098994007334e-05,0.0
data\tubelets\test\test_009239.npy,2019_09_02_C0002_3700_mavic,590,0,0,8.504476863890886e-05,0.0
data\tubelets\test\test_009240.npy,2019_09_02_C0002_3700_mavic,590,0,0,0.02254537120461464,0.0
data\tubelets\test\test_009241.npy,2019_09_02_C0002_3700_mavic,590,0,0,0.19979888200759888,0.0
data\tubelets\test\test_009242.npy,2019_09_02_C0002_3700_mavic,590,0,0,0.0007312363595701754,0.0
data\tubelets\test\test_009243.npy,2019_09_02_C0002_3700_mavic,590,0,0,6.653119635302573e-05,0.0
data\tubelets\test\test_009244.npy,2019_09_02_C0002_3700_mavic,590,0,0,0.0036238939501345158,0.0
data\tubelets\test\test_009245.npy,2019_09_02_C0002_3700_mavic,590,0,0,0.01991710439324379,0.0
data\tubelets\test\test_009246.npy,2019_09_02_C0002_3700_mavic,590,0,0,5.780066567240283e-05,0.0
data\tubelets\test\test_009247.npy,2019_09_02_C0002_3700_mavic,590,0,0,9.754885832080618e-05,0.0
data\tubelets\test\test_009248.npy,2019_09_02_C0002_3700_mavic,590,0,0,0.00015516291023232043,0.0
data\tubelets\test\test_009249.npy,2019_09_02_C0002_3700_mavic,590,0,0,0.00398090248927474,0.0
data\tubelets\test\test_009250.npy,2019_09_02_C0002_3700_mavic,590,0,0,9.297850738221314e-07,0.0
data\tubelets\test\test_009251.npy,2019_09_02_C0002_3700_mavic,590,0,0,0.008033137768507004,0.0
data\tubelets\test\test_009252.npy,2019_09_02_C0002_3700_mavic,590,0,0,1.2067165698681492e-05,0.0
data\tubelets\test\test_009253.npy,2019_09_02_C0002_3700_mavic,590,0,0,4.206578978482867e-06,0.0
data\tubelets\test\test_009254.npy,2019_09_02_C0002_3700_mavic,590,0,0,4.605724097928032e-05,0.0
data\tubelets\test\test_009255.npy,2019_09_02_C0002_3700_mavic,590,0,0,1.4536476555804256e-05,0.0
data\tubelets\test\test_009256.npy,2019_09_02_C0002_3700_mavic,590,0,0,0.006405171472579241,0.0
data\tubelets\test\test_009257.npy,2019_09_02_C0002_3700_mavic,590,0,0,0.00017577438848093152,0.0
data\tubelets\test\test_009258.npy,2019_09_02_C0002_3700_mavic,590,0,0,0.0007699060952290893,0.0
data\tubelets\test\test_009259.npy,2019_09_02_C0002_3700_mavic,590,0,0,4.4671014620689675e-05,0.0
data\tubelets\test\test_009260.npy,2019_09_02_C0002_3700_mavic,590,0,0,8.734426046430599e-06,0.0
data\tubelets\test\test_009261.npy,2019_09_02_C0002_3700_mavic,590,0,0,0.0004583823902066797,0.0
data\tubelets\test\test_009262.npy,2019_09_02_C0002_3700_mavic,590,0,0,0.0017795463791117072,0.0
data\tubelets\test\test_009263.npy,2019_09_02_C0002_3700_mavic,590,0,0,3.9216893128468655e-06,0.0
data\tubelets\test\test_009264.npy,2019_09_02_C0002_3700_mavic,590,0,0,0.02010066993534565,0.0
data\tubelets\test\test_009265.npy,2019_09_02_C0002_3700_mavic,590,0,0,0.0007315772818401456,0.0
data\tubelets\test\test_009266.npy,2019_09_02_C0002_3700_mavic,590,0,0,0.0033582057803869247,0.0
data\tubelets\test\test_009267.npy,2019_09_02_C0002_3700_mavic,590,0,0,2.5903522328007966e-05,0.0
data\tubelets\test\test_009268.npy,2019_09_02_C0002_3700_mavic,590,0,1,0.5800909399986267,0.0
data\tubelets\test\test_009269.npy,2019_09_02_C0002_3700_mavic,590,0,0,0.0055956426076591015,0.0
data\tubelets\test\test_009270.npy,2019_09_02_C0002_3700_mavic,590,0,0,0.00015821309352759272,0.0
data\tubelets\test\test_009271.npy,2019_09_02_C0002_3700_mavic,591,1,1,0.9999966621398926,0.630114566284779
data\tubelets\test\test_009272.npy,2019_09_02_C0002_3700_mavic,591,0,0,0.0001421077613485977,0.0
data\tubelets\test\test_009273.npy,2019_09_02_C0002_3700_mavic,591,0,0,0.056453168392181396,0.0
data\tubelets\test\test_009274.npy,2019_09_02_C0002_3700_mavic,591,0,0,8.719314791960642e-05,0.0
data\tubelets\test\test_009275.npy,2019_09_02_C0002_3700_mavic,591,0,0,9.727926953928545e-05,0.0
data\tubelets\test\test_009276.npy,2019_09_02_C0002_3700_mavic,591,0,0,2.4589093300164677e-05,0.0
data\tubelets\test\test_009277.npy,2019_09_02_C0002_3700_mavic,591,0,0,1.646304917812813e-05,0.0
data\tubelets\test\test_009278.npy,2019_09_02_C0002_3700_mavic,591,0,0,0.00015783247363287956,0.0
data\tubelets\test\test_009279.npy,2019_09_02_C0002_3700_mavic,591,0,0,0.016234545037150383,0.0
data\tubelets\test\test_009280.npy,2019_09_02_C0002_3700_mavic,591,0,0,7.96890162746422e-06,0.0
data\tubelets\test\test_009281.npy,2019_09_02_C0002_3700_mavic,591,0,0,1.7334536096313968e-05,0.0
data\tubelets\test\test_009282.npy,2019_09_02_C0002_3700_mavic,591,0,0,0.000617916346527636,0.0
data\tubelets\test\test_009283.npy,2019_09_02_C0002_3700_mavic,591,0,0,0.0008290424011647701,0.0
data\tubelets\test\test_009284.npy,2019_09_02_C0002_3700_mavic,591,0,0,0.00042255903827026486,0.0
data\tubelets\test\test_009285.npy,2019_09_02_C0002_3700_mavic,591,0,0,1.338835045316955e-05,0.0
data\tubelets\test\test_009286.npy,2019_09_02_C0002_3700_mavic,591,0,0,5.9837350363523e-07,0.0
data\tubelets\test\test_009287.npy,2019_09_02_C0002_3700_mavic,591,0,0,0.008735638111829758,0.0
data\tubelets\test\test_009288.npy,2019_09_02_C0002_3700_mavic,591,0,0,6.655188258264388e-07,0.0
data\tubelets\test\test_009289.npy,2019_09_02_C0002_3700_mavic,591,0,0,0.0018010673811659217,0.0
data\tubelets\test\test_009290.npy,2019_09_02_C0002_3700_mavic,591,0,0,0.001056270208209753,0.0
data\tubelets\test\test_009291.npy,2019_09_02_C0002_3700_mavic,591,0,0,0.00019769312348216772,0.0
data\tubelets\test\test_009292.npy,2019_09_02_C0002_3700_mavic,591,0,0,4.504601292865118e-06,0.0
data\tubelets\test\test_009293.npy,2019_09_02_C0002_3700_mavic,591,0,0,0.00036057541728951037,0.0
data\tubelets\test\test_009294.npy,2019_09_02_C0002_3700_mavic,591,0,0,0.0002533804508857429,0.0
data\tubelets\test\test_009295.npy,2019_09_02_C0002_3700_mavic,591,0,0,5.040281507717737e-07,0.0
data\tubelets\test\test_009296.npy,2019_09_02_C0002_3700_mavic,591,0,0,0.0015406727325171232,0.0
data\tubelets\test\test_009297.npy,2019_09_02_C0002_3700_mavic,591,0,0,0.0009403832373209298,0.0
data\tubelets\test\test_009298.npy,2019_09_02_C0002_3700_mavic,591,0,0,0.0012916623381897807,0.0
data\tubelets\test\test_009299.npy,2019_09_02_C0002_3700_mavic,591,0,0,0.00012480416626203805,0.0
data\tubelets\test\test_009300.npy,2019_09_02_C0002_3700_mavic,591,0,0,5.101037822896615e-05,0.0
data\tubelets\test\test_009301.npy,2019_09_02_C0002_3700_mavic,591,0,0,0.03353448957204819,0.0
data\tubelets\test\test_009302.npy,2019_09_02_C0002_3700_mavic,592,1,1,0.9999812841415405,0.5591054313099042
data\tubelets\test\test_009303.npy,2019_09_02_C0002_3700_mavic,592,0,0,0.0038831885904073715,0.0
data\tubelets\test\test_009304.npy,2019_09_02_C0002_3700_mavic,592,0,0,0.008820638991892338,0.0
data\tubelets\test\test_009305.npy,2019_09_02_C0002_3700_mavic,592,0,0,0.02988154999911785,0.0
data\tubelets\test\test_009306.npy,2019_09_02_C0002_3700_mavic,592,0,0,0.0028948422987014055,0.0
data\tubelets\test\test_009307.npy,2019_09_02_C0002_3700_mavic,592,0,0,0.00012248603161424398,0.0
data\tubelets\test\test_009308.npy,2019_09_02_C0002_3700_mavic,592,0,0,0.06270165741443634,0.0
data\tubelets\test\test_009309.npy,2019_09_02_C0002_3700_mavic,592,0,0,0.00014769911649636924,0.0
data\tubelets\test\test_009310.npy,2019_09_02_C0002_3700_mavic,592,0,0,0.003761512693017721,0.0
data\tubelets\test\test_009311.npy,2019_09_02_C0002_3700_mavic,592,0,0,2.4112939627229935e-06,0.0
data\tubelets\test\test_009312.npy,2019_09_02_C0002_3700_mavic,592,0,0,0.008549042046070099,0.0
data\tubelets\test\test_009313.npy,2019_09_02_C0002_3700_mavic,592,0,0,0.1604108214378357,0.0
data\tubelets\test\test_009314.npy,2019_09_02_C0002_3700_mavic,592,0,0,0.00010600114910630509,0.0
data\tubelets\test\test_009315.npy,2019_09_02_C0002_3700_mavic,592,0,0,0.0001894088927656412,0.0
data\tubelets\test\test_009316.npy,2019_09_02_C0002_3700_mavic,592,0,0,5.1882059779018164e-05,0.0
data\tubelets\test\test_009317.npy,2019_09_02_C0002_3700_mavic,592,0,0,8.568312478018925e-05,0.0
data\tubelets\test\test_009318.npy,2019_09_02_C0002_3700_mavic,592,0,0,0.0001982197427423671,0.0
data\tubelets\test\test_009319.npy,2019_09_02_C0002_3700_mavic,592,0,0,1.0035681953013409e-05,0.0
data\tubelets\test\test_009320.npy,2019_09_02_C0002_3700_mavic,592,0,0,2.7128430701850448e-06,0.0
data\tubelets\test\test_009321.npy,2019_09_02_C0002_3700_mavic,592,0,0,1.1763304428313859e-06,0.0
data\tubelets\test\test_009322.npy,2019_09_02_C0002_3700_mavic,592,0,0,0.0006382080027833581,0.0
data\tubelets\test\test_009323.npy,2019_09_02_C0002_3700_mavic,592,0,0,0.018191277980804443,0.0
data\tubelets\test\test_009324.npy,2019_09_02_C0002_3700_mavic,592,0,0,1.2180077646917198e-05,0.0
data\tubelets\test\test_009325.npy,2019_09_02_C0002_3700_mavic,592,0,0,3.519624215186923e-06,0.0
data\tubelets\test\test_009326.npy,2019_09_02_C0002_3700_mavic,592,0,0,2.710743046918651e-06,0.0
data\tubelets\test\test_009327.npy,2019_09_02_C0002_3700_mavic,592,0,0,8.542710565961897e-05,0.0
data\tubelets\test\test_009328.npy,2019_09_02_C0002_3700_mavic,592,0,0,0.00019421758770477027,0.0
data\tubelets\test\test_009329.npy,2019_09_02_C0002_3700_mavic,592,0,0,0.0002814624458551407,0.0
data\tubelets\test\test_009330.npy,2019_09_02_C0002_3700_mavic,592,0,0,0.002402470214292407,0.0
data\tubelets\test\test_009331.npy,2019_09_02_C0002_3700_mavic,592,0,0,2.1056889636383858e-06,0.0
data\tubelets\test\test_009332.npy,2019_09_02_C0002_3700_mavic,592,0,0,1.2078403415216599e-05,0.0
data\tubelets\test\test_009333.npy,2019_09_02_C0002_3700_mavic,592,0,0,0.06112825125455856,0.0
data\tubelets\test\test_009334.npy,2019_09_02_C0002_3700_mavic,592,0,0,1.5311557945096865e-05,0.0
data\tubelets\test\test_009335.npy,2019_09_02_C0002_3700_mavic,593,1,1,0.9999997615814209,0.6783333333333333
